"ii","Dim2","rr","Val"
"roil","dwe","ROW",9.48134226593796E-5
"roil","oil","ROW",-1.07855383212431E-5
"roil","gas","ROW",-1.10382661333023E-5
"roil","c","USA",0.192824473070459
"roil","c","ROW",0.578378792043276
"roil","g","ROW",0.0280681305357169
"roil","i","ROW",0.00259981073026016
"roil","crop","USA",0.166371687883915
"roil","crop","ROW",0.277819986512974
"roil","live","USA",0.166373893997249
"roil","live","ROW",0.207759730630146
"roil","fors","USA",0.166373483279677
"roil","fors","ROW",0.145436141177199
"roil","food","USA",0.166373571988437
"roil","food","ROW",0.209535528630972
"roil","coal","ROW",2.31099407967094E-8
"roil","roil","ROW",1.47501716768543E-10
"roil","elec","USA",0.0352942524980258
"roil","elec","ROW",0.0473221131642788
"roil","eint","USA",0.166373577316592
"roil","eint","ROW",0.218165890080504
"roil","othr","USA",0.129519713590473
"roil","othr","ROW",0.142235704170043
"roil","serv","USA",0.164736251946022
"roil","serv","ROW",0.229950111406279
"roil","tran","USA",0.166373008568447
"roil","tran","ROW",0.249943902986647
"elec","dwe","ROW",0.0778250616770048
"elec","oil","ROW",0.0837067065568965
"elec","gas","ROW",0.0928121367382524
"elec","c","ROW",0.387461385186971
"elec","g","ROW",-0.00583226525760646
"elec","crop","ROW",0.076339865210259
"elec","live","ROW",0.115779887091315
"elec","fors","ROW",0.0594871914490454
"elec","food","ROW",0.154686156153013
"elec","coal","ROW",0.0876416195943787
"elec","roil","ROW",0.160912694054792
"elec","elec","ROW",0.03422357310713
"elec","eint","ROW",0.146659127742807
"elec","othr","ROW",0.121151873305261
"elec","serv","ROW",0.112206803281217
"elec","tran","ROW",0.151071553674359
"eint","dwe","ROW",1.68130958898421E-9
"eint","oil","ROW",1.57032712391431E-9
"eint","gas","ROW",-2.05716802936415E-8
"eint","c","USA",0.066062266024947
"eint","c","ROW",0.147529714094374
"eint","g","ROW",0.0192784240713385
"eint","i","USA",0.00374942963448585
"eint","i","ROW",0.0549293824332982
"eint","crop","USA",-0.0463211620349559
"eint","crop","ROW",-0.0111928104710054
"eint","live","USA",-0.0339767711704856
"eint","live","ROW",-0.00485201662273365
"eint","food","ROW",7.14064070703293E-11
"eint","coal","ROW",-1.22999035676678E-10
"eint","roil","ROW",4.93908294428571E-10
"eint","elec","ROW",-4.43933992214658E-11
"eint","eint","ROW",2.51142316489563E-9
"eint","othr","ROW",-3.23430591580781E-11
"eint","serv","ROW",-1.01045755919431E-9
"eint","tran","ROW",-5.99561784494343E-9
"othr","dwe","ROW",8.38673976345769E-10
"othr","oil","ROW",7.40510327203176E-7
"othr","gas","ROW",5.04767072590406E-9
"othr","c","USA",0.0852612505069792
"othr","c","ROW",0.152023863879411
"othr","g","ROW",0.0133787163070186
"othr","i","USA",0.0171410202702925
"othr","i","ROW",0.0669365036234321
"othr","crop","USA",-0.0468166472963166
"othr","crop","ROW",-0.00690701660152131
"othr","live","USA",-0.0290572292785803
"othr","live","ROW",-0.00135525985269716
"othr","fors","ROW",1.30248293540869E-9
"othr","food","ROW",6.94788720690784E-9
"othr","coal","ROW",9.23561640328231E-10
"othr","roil","ROW",1.36643775816259E-9
"othr","elec","ROW",-3.3419158021989E-10
"othr","eint","ROW",1.14279654834284E-10
"othr","othr","ROW",3.32064884161574E-11
"othr","serv","ROW",3.78715155033697E-10
"othr","tran","ROW",-6.97040928874846E-11
"serv","oil","ROW",-7.09857642827054E-9
"serv","gas","ROW",-4.4438498212508E-9
"serv","c","USA",0.00126088682199566
"serv","c","ROW",0.0597712266567503
"serv","g","ROW",0.0209745352907472
"serv","i","ROW",0.0308245873884597
"serv","crop","USA",-0.0462389481185783
"serv","crop","ROW",-0.00623269618279002
"serv","live","USA",-0.0332215180987804
"serv","live","ROW",-0.00320144862155107
"serv","food","ROW",5.68355807803801E-11
"serv","coal","ROW",-4.0434874663988E-10
"serv","roil","ROW",-1.93639732517214E-10
"serv","elec","ROW",-1.05312195467343E-10
"serv","eint","ROW",1.40696017703022E-10
"serv","othr","ROW",6.17965210565911E-10
"serv","serv","ROW",2.51089299772307E-11
"serv","tran","ROW",2.88882239264481E-11
"tran","dwe","ROW",1.39082703906457E-11
"tran","oil","ROW",9.08467915612981E-9
"tran","gas","ROW",7.5717180766887E-9
"tran","c","ROW",0.0442817757268785
"tran","g","ROW",0.0194991463188856
"tran","i","ROW",0.00779966646497205
"tran","crop","USA",-0.0443298709148251
"tran","crop","ROW",-0.00534317647116962
"tran","live","USA",-0.00505917069063045
"tran","live","ROW",-0.00128376523670909
"tran","fors","ROW",8.19572837370937E-9
"tran","food","ROW",4.38575318180479E-9
"tran","coal","ROW",-5.23453366682061E-10
"tran","roil","ROW",-3.40005165512086E-9
"tran","elec","ROW",7.88137499430797E-11
"tran","eint","ROW",7.26980424700179E-11
"tran","othr","ROW",9.5701125458989E-10
"tran","serv","ROW",7.49009977842594E-10
"tran","tran","ROW",1.52602780939178E-9
